trace_key,source,exit_status,first_stuck_step,total_turns,stuck_progress,continued_turns
swe-agent:071054:pydantic__pydantic-5736,swe-agent,submitted (exit_context),22,73,0.3013698630136986,51
swe-agent:071060:pydantic__pydantic-5736,swe-agent,submitted (exit_context),24,55,0.43636363636363634,31
swe-agent:071080:pydantic__pydantic-5736,swe-agent,submitted (exit_context),54,67,0.8059701492537313,13
swe-agent:071110:pyout__pyout-72,swe-agent,submitted (exit_context),42,101,0.4158415841584158,59
swe-agent:071113:pyout__pyout-72,swe-agent,submitted (exit_context),38,53,0.7169811320754716,15
swe-agent:071120:pypa__auditwheel-367,swe-agent,submitted (exit_context),36,157,0.22929936305732485,121
swe-agent:071129:pypa__auditwheel-367,swe-agent,submitted (exit_context),34,73,0.4657534246575342,39
swe-agent:071131:pypa__auditwheel-367,swe-agent,submitted,16,21,0.7619047619047619,5
swe-agent:071142:pypa__auditwheel-367,swe-agent,submitted (exit_context),30,73,0.410958904109589,43
swe-agent:071149:pypa__auditwheel-367,swe-agent,exit_context,38,61,0.6229508196721312,23
swe-agent:071169:pypa__auditwheel-367,swe-agent,exit_context,28,71,0.39436619718309857,43
swe-agent:071233:reframe-hpc__reframe-2575,swe-agent,exit_context,42,85,0.49411764705882355,43
swe-agent:071236:reframe-hpc__reframe-3070,swe-agent,exit_context,32,91,0.3516483516483517,59
swe-agent:071238:reframe-hpc__reframe-3070,swe-agent,exit_context,40,85,0.47058823529411764,45
swe-agent:071239:reframe-hpc__reframe-3070,swe-agent,exit_context,28,83,0.3373493975903614,55
swe-agent:071242:reframe-hpc__reframe-3070,swe-agent,exit_context,18,83,0.21686746987951808,65
swe-agent:071244:reframe-hpc__reframe-3070,swe-agent,exit_context,20,89,0.2247191011235955,69
swe-agent:071245:reframe-hpc__reframe-3070,swe-agent,exit_context,32,79,0.4050632911392405,47
swe-agent:071247:reframe-hpc__reframe-3070,swe-agent,exit_context,30,47,0.6382978723404256,17
swe-agent:071250:reframe-hpc__reframe-3070,swe-agent,exit_context,36,57,0.631578947368421,21
swe-agent:071254:reframe-hpc__reframe-3070,swe-agent,exit_context,26,91,0.2857142857142857,65
swe-agent:071258:reframe-hpc__reframe-3070,swe-agent,exit_context,28,85,0.32941176470588235,57
swe-agent:071259:reframe-hpc__reframe-3070,swe-agent,submitted,8,55,0.14545454545454545,47
swe-agent:071263:reframe-hpc__reframe-3070,swe-agent,exit_context,46,67,0.6865671641791045,21
swe-agent:071264:reframe-hpc__reframe-3070,swe-agent,exit_context,34,83,0.40963855421686746,49
swe-agent:071265:reframe-hpc__reframe-3070,swe-agent,exit_context,10,439,0.022779043280182234,429
swe-agent:071268:reframe-hpc__reframe-3070,swe-agent,exit_context,22,83,0.26506024096385544,61
swe-agent:071272:reframe-hpc__reframe-3070,swe-agent,exit_context,34,91,0.37362637362637363,57
swe-agent:071275:reframe-hpc__reframe-3070,swe-agent,submitted (exit_context),58,79,0.7341772151898734,21
swe-agent:071276:reframe-hpc__reframe-3070,swe-agent,exit_context,46,77,0.5974025974025974,31
swe-agent:071278:reframe-hpc__reframe-3070,swe-agent,exit_context,44,103,0.42718446601941745,59
swe-agent:071283:reframe-hpc__reframe-3070,swe-agent,exit_context,28,83,0.3373493975903614,55
swe-agent:071285:reframe-hpc__reframe-3070,swe-agent,exit_context,26,93,0.27956989247311825,67
swe-agent:071286:reframe-hpc__reframe-3070,swe-agent,submitted (exit_context),24,87,0.27586206896551724,63
swe-agent:071287:reframe-hpc__reframe-3070,swe-agent,exit_context,22,89,0.24719101123595505,67
swe-agent:071289:reframe-hpc__reframe-3070,swe-agent,exit_context,34,53,0.6415094339622641,19
swe-agent:071294:reframe-hpc__reframe-3070,swe-agent,exit_context,22,57,0.38596491228070173,35
swe-agent:071298:reframe-hpc__reframe-3070,swe-agent,exit_context,16,79,0.20253164556962025,63
swe-agent:071299:reframe-hpc__reframe-3070,swe-agent,exit_context,30,83,0.3614457831325301,53
swe-agent:071304:reframe-hpc__reframe-3070,swe-agent,submitted,32,43,0.7441860465116279,11
swe-agent:071305:reframe-hpc__reframe-3070,swe-agent,exit_context,18,87,0.20689655172413793,69
swe-agent:071308:reframe-hpc__reframe-3070,swe-agent,exit_context,26,89,0.29213483146067415,63
swe-agent:071309:reframe-hpc__reframe-3070,swe-agent,early_exit,46,51,0.9019607843137255,5
swe-agent:071321:tobymao__sqlglot-1924,swe-agent,submitted (exit_context),32,101,0.31683168316831684,69
swe-agent:071322:tobymao__sqlglot-1924,swe-agent,submitted (exit_context),48,79,0.6075949367088608,31
swe-agent:071333:tobymao__sqlglot-2293,swe-agent,submitted,20,35,0.5714285714285714,15
swe-agent:071349:tobymao__sqlglot-2293,swe-agent,submitted (exit_context),72,75,0.96,3
swe-agent:071367:tobymao__sqlglot-2293,swe-agent,submitted (exit_context),40,49,0.8163265306122449,9
swe-agent:071372:tobymao__sqlglot-2293,swe-agent,submitted,66,83,0.7951807228915663,17
swe-agent:071388:tobymao__sqlglot-2739,swe-agent,submitted (exit_context),42,67,0.6268656716417911,25
swe-agent:071432:xlab-si__xopera-opera-76,swe-agent,submitted (exit_context),46,89,0.5168539325842697,43
swe-agent:071449:15five__scim2-filter-parser-13,swe-agent,submitted,12,23,0.5217391304347826,11
swe-agent:071450:15five__scim2-filter-parser-13,swe-agent,exit_context,16,85,0.18823529411764706,69
swe-agent:071451:15five__scim2-filter-parser-13,swe-agent,exit_context,14,83,0.1686746987951807,69
swe-agent:071472:15five__scim2-filter-parser-13,swe-agent,exit_context,18,55,0.32727272727272727,37
swe-agent:071473:15five__scim2-filter-parser-13,swe-agent,submitted (exit_context),26,33,0.7878787878787878,7
swe-agent:071483:15five__scim2-filter-parser-13,swe-agent,exit_context,26,71,0.36619718309859156,45
swe-agent:071541:DCC-Lab__RayTracing-202,swe-agent,submitted (exit_context),30,71,0.4225352112676056,41
swe-agent:071542:DCC-Lab__RayTracing-202,swe-agent,submitted (exit_context),42,61,0.6885245901639344,19
swe-agent:071544:DCC-Lab__RayTracing-202,swe-agent,submitted (exit_context),40,85,0.47058823529411764,45
swe-agent:071545:DCC-Lab__RayTracing-202,swe-agent,submitted (exit_context),58,93,0.6236559139784946,35
swe-agent:071552:DCC-Lab__RayTracing-202,swe-agent,submitted,24,27,0.8888888888888888,3
swe-agent:071555:DCC-Lab__RayTracing-202,swe-agent,submitted (exit_context),30,63,0.47619047619047616,33
swe-agent:071556:DCC-Lab__RayTracing-202,swe-agent,submitted (exit_context),22,57,0.38596491228070173,35
swe-agent:071557:DCC-Lab__RayTracing-202,swe-agent,submitted (exit_context),22,89,0.24719101123595505,67
swe-agent:071559:DCC-Lab__RayTracing-202,swe-agent,submitted (exit_context),22,95,0.23157894736842105,73
swe-agent:071563:DCC-Lab__RayTracing-202,swe-agent,exit_context,26,91,0.2857142857142857,65
swe-agent:071564:DCC-Lab__RayTracing-202,swe-agent,submitted (exit_context),28,87,0.3218390804597701,59
swe-agent:071565:DCC-Lab__RayTracing-202,swe-agent,submitted (exit_context),26,31,0.8387096774193549,5
swe-agent:071567:DCC-Lab__RayTracing-202,swe-agent,submitted (exit_context),24,99,0.24242424242424243,75
swe-agent:071574:DCC-Lab__RayTracing-202,swe-agent,submitted (exit_context),24,85,0.2823529411764706,61
swe-agent:071577:DCC-Lab__RayTracing-202,swe-agent,submitted (exit_context),22,145,0.15172413793103448,123
swe-agent:071579:DCC-Lab__RayTracing-202,swe-agent,submitted (exit_context),32,89,0.3595505617977528,57
swe-agent:071584:DCC-Lab__RayTracing-202,swe-agent,submitted (exit_context),52,65,0.8,13
swe-agent:071589:DCC-Lab__RayTracing-202,swe-agent,submitted (exit_context),28,79,0.35443037974683544,51
swe-agent:071596:DCC-Lab__RayTracing-202,swe-agent,submitted (exit_context),72,101,0.7128712871287128,29
swe-agent:071597:DCC-Lab__RayTracing-202,swe-agent,submitted (exit_context),52,69,0.7536231884057971,17
swe-agent:071600:DCC-Lab__RayTracing-202,swe-agent,submitted (exit_context),22,85,0.25882352941176473,63
swe-agent:071601:DCC-Lab__RayTracing-202,swe-agent,submitted (exit_context),40,73,0.547945205479452,33
swe-agent:071603:DCC-Lab__RayTracing-202,swe-agent,submitted (exit_context),36,85,0.4235294117647059,49
swe-agent:071605:E3SM-Project__zstash-168,swe-agent,exit_context,26,35,0.7428571428571429,9
swe-agent:071613:E3SM-Project__zstash-168,swe-agent,exit_context,24,47,0.5106382978723404,23
swe-agent:071634:E3SM-Project__zstash-168,swe-agent,exit_context,18,101,0.1782178217821782,83
swe-agent:071658:EdinburghGenomics__EGCG-Core-90,swe-agent,submitted (exit_context),64,89,0.7191011235955056,25
swe-agent:071659:EdinburghGenomics__EGCG-Core-90,swe-agent,submitted (exit_context),34,55,0.6181818181818182,21
swe-agent:071674:Fatal1ty__mashumaro-142,swe-agent,submitted (exit_context),40,63,0.6349206349206349,23
swe-agent:071680:Fatal1ty__mashumaro-142,swe-agent,submitted (exit_context),44,79,0.5569620253164557,35
swe-agent:071686:Instagram__LibCST-417,swe-agent,exit_context,44,63,0.6984126984126984,19
swe-agent:071689:Instagram__LibCST-417,swe-agent,exit_context,34,53,0.6415094339622641,19
swe-agent:071762:Parquery__icontract-176,swe-agent,submitted (exit_context),36,67,0.5373134328358209,31
swe-agent:071768:Parquery__icontract-176,swe-agent,submitted (exit_context),36,59,0.6101694915254238,23
swe-agent:071775:PyCQA__pyflakes-508,swe-agent,submitted (exit_context),80,95,0.8421052631578947,15
swe-agent:071779:PyCQA__pyflakes-508,swe-agent,submitted (exit_context),74,87,0.8505747126436781,13
swe-agent:071783:PyCQA__pyflakes-508,swe-agent,submitted (exit_context),54,91,0.5934065934065934,37
swe-agent:071787:PyCQA__pyflakes-508,swe-agent,submitted (exit_context),32,51,0.6274509803921569,19
swe-agent:071788:PyCQA__pyflakes-508,swe-agent,submitted (exit_context),26,91,0.2857142857142857,65
swe-agent:071799:PyFilesystem__pyfilesystem2-473,swe-agent,submitted (exit_context),32,53,0.6037735849056604,21
swe-agent:071803:RDFLib__rdflib-1012,swe-agent,submitted (exit_context),38,55,0.6909090909090909,17
swe-agent:071804:RDFLib__rdflib-1012,swe-agent,submitted (exit_context),54,55,0.9818181818181818,1
swe-agent:071806:RDFLib__rdflib-1012,swe-agent,submitted (exit_context),40,53,0.7547169811320755,13
swe-agent:071811:RDFLib__rdflib-1012,swe-agent,submitted,20,33,0.6060606060606061,13
swe-agent:071890:adamboche__python-marshmallow-union-33,swe-agent,submitted (exit_context),20,323,0.06191950464396285,303
swe-agent:071931:adamchainz__apig-wsgi-187,swe-agent,submitted,44,57,0.7719298245614035,13
swe-agent:071965:alexander-akhmetov__python-telegram-208,swe-agent,submitted (exit_context),18,335,0.05373134328358209,317
swe-agent:071973:alexander-akhmetov__python-telegram-208,swe-agent,submitted (exit_context),38,45,0.8444444444444444,7
swe-agent:071974:alexander-akhmetov__python-telegram-208,swe-agent,submitted (exit_context),40,349,0.11461318051575932,309
swe-agent:071980:alexander-akhmetov__python-telegram-208,swe-agent,submitted (exit_context),16,55,0.2909090909090909,39
swe-agent:071982:alexander-akhmetov__python-telegram-208,swe-agent,submitted (exit_context),42,57,0.7368421052631579,15
swe-agent:071986:alexander-akhmetov__python-telegram-208,swe-agent,submitted (exit_context),32,97,0.32989690721649484,65
swe-agent:071987:alexander-akhmetov__python-telegram-208,swe-agent,submitted (exit_context),98,103,0.9514563106796117,5
swe-agent:071988:alexander-akhmetov__python-telegram-208,swe-agent,submitted,52,59,0.8813559322033898,7
swe-agent:071993:alexander-akhmetov__python-telegram-208,swe-agent,submitted,32,45,0.7111111111111111,13
swe-agent:071997:alexander-akhmetov__python-telegram-208,swe-agent,submitted (exit_context),24,71,0.3380281690140845,47
swe-agent:072004:andrewgodwin__urlman-12,swe-agent,submitted (exit_context),24,69,0.34782608695652173,45
swe-agent:072010:andrewgodwin__urlman-12,swe-agent,submitted (exit_context),40,97,0.41237113402061853,57
swe-agent:072030:andrewgodwin__urlman-12,swe-agent,submitted,18,43,0.4186046511627907,25
swe-agent:072034:andrewgodwin__urlman-12,swe-agent,submitted (exit_context),58,81,0.7160493827160493,23
swe-agent:072036:andrewgodwin__urlman-12,swe-agent,submitted,16,37,0.43243243243243246,21
swe-agent:072038:andrewgodwin__urlman-12,swe-agent,submitted,36,51,0.7058823529411765,15
swe-agent:072043:andrewgodwin__urlman-12,swe-agent,exit_context,22,85,0.25882352941176473,63
swe-agent:072046:andrewgodwin__urlman-12,swe-agent,early_exit,10,41,0.24390243902439024,31
swe-agent:072048:andrewgodwin__urlman-12,swe-agent,submitted,16,51,0.3137254901960784,35
swe-agent:072049:andrewgodwin__urlman-12,swe-agent,submitted (exit_context),18,171,0.10526315789473684,153
swe-agent:072050:asottile__pyupgrade-191,swe-agent,exit_context,42,63,0.6666666666666666,21
swe-agent:072079:asottile__pyupgrade-191,swe-agent,exit_context,16,161,0.09937888198757763,145
swe-agent:072092:asottile__pyupgrade-191,swe-agent,submitted_no_patch,18,59,0.3050847457627119,41
swe-agent:072094:asottile__pyupgrade-191,swe-agent,exit_context,38,49,0.7755102040816326,11
swe-agent:072095:asottile__pyupgrade-191,swe-agent,submitted,36,47,0.7659574468085106,11
swe-agent:072108:asottile__pyupgrade-191,swe-agent,exit_context,36,59,0.6101694915254238,23
swe-agent:072112:asottile__pyupgrade-191,swe-agent,exit_context,22,49,0.4489795918367347,27
swe-agent:072121:asottile__pyupgrade-332,swe-agent,submitted (exit_context),92,103,0.8932038834951457,11
swe-agent:072124:asottile__pyupgrade-332,swe-agent,submitted (exit_context),40,199,0.20100502512562815,159
swe-agent:072133:atscub__nautapy-10,swe-agent,exit_context,36,103,0.34951456310679613,67
swe-agent:072134:atscub__nautapy-10,swe-agent,submitted (exit_context),56,97,0.5773195876288659,41
swe-agent:072141:atscub__nautapy-10,swe-agent,exit_context,32,65,0.49230769230769234,33
swe-agent:072142:atscub__nautapy-10,swe-agent,submitted (exit_context),44,87,0.5057471264367817,43
swe-agent:072143:atscub__nautapy-10,swe-agent,exit_context,52,97,0.5360824742268041,45
swe-agent:072144:atscub__nautapy-10,swe-agent,exit_format,18,97,0.18556701030927836,79
swe-agent:072201:auth0__auth0-python-195,swe-agent,submitted (exit_context),60,97,0.6185567010309279,37
swe-agent:072276:beetbox__confuse-97,swe-agent,submitted (exit_context),54,93,0.5806451612903226,39
swe-agent:072303:benmaier__binpacking-12,swe-agent,submitted (exit_context),44,61,0.7213114754098361,17
swe-agent:072304:benmaier__binpacking-12,swe-agent,submitted,18,63,0.2857142857142857,45
swe-agent:072313:benmaier__binpacking-12,swe-agent,submitted (exit_context),124,125,0.992,1
swe-agent:072332:colinfike__easy-ptvsd-2,swe-agent,submitted (exit_context),52,97,0.5360824742268041,45
swe-agent:072344:colinfike__easy-ptvsd-2,swe-agent,submitted,26,35,0.7428571428571429,9
swe-agent:072352:colinfike__easy-ptvsd-2,swe-agent,submitted (exit_context),44,361,0.12188365650969529,317
swe-agent:072369:colinfike__easy-ptvsd-2,swe-agent,submitted (exit_context),88,93,0.946236559139785,5
swe-agent:072394:colinfike__easy-ptvsd-2,swe-agent,submitted (exit_context),24,113,0.21238938053097345,89
swe-agent:072408:colinfike__easy-ptvsd-2,swe-agent,submitted,24,33,0.7272727272727273,9
swe-agent:072436:duosecurity__duo_client_python-137,swe-agent,submitted (exit_context),34,81,0.41975308641975306,47
swe-agent:072438:duosecurity__duo_client_python-137,swe-agent,submitted (exit_context),20,51,0.39215686274509803,31
swe-agent:072442:eWaterCycle__era5cli-58,swe-agent,exit_context,28,89,0.3146067415730337,61
swe-agent:072443:eWaterCycle__era5cli-58,swe-agent,submitted (exit_context),66,97,0.6804123711340206,31
swe-agent:072460:fairlearn__fairlearn-906,swe-agent,submitted (exit_context),40,93,0.43010752688172044,53
swe-agent:072492:geopandas__geopandas-2542,swe-agent,submitted (exit_context),22,33,0.6666666666666666,11
swe-agent:072493:geopandas__geopandas-2542,swe-agent,submitted (exit_context),34,109,0.3119266055045872,75
swe-agent:072494:geopandas__geopandas-2542,swe-agent,submitted (exit_context),28,87,0.3218390804597701,59
swe-agent:072495:geopandas__geopandas-2542,swe-agent,submitted (exit_context),30,81,0.37037037037037035,51
swe-agent:072498:geopandas__geopandas-2542,swe-agent,submitted (exit_context),24,65,0.36923076923076925,41
swe-agent:072500:geopandas__geopandas-2542,swe-agent,submitted (exit_context),22,55,0.4,33
swe-agent:072501:geopandas__geopandas-2542,swe-agent,submitted (exit_context),34,55,0.6181818181818182,21
swe-agent:072503:geopandas__geopandas-2542,swe-agent,submitted (exit_context),46,71,0.647887323943662,25
swe-agent:072504:geopandas__geopandas-2542,swe-agent,submitted (exit_context),28,77,0.36363636363636365,49
swe-agent:072513:google__capirca-266,swe-agent,submitted (exit_context),30,31,0.967741935483871,1
swe-agent:072519:googlefonts__nanoemoji-280,swe-agent,submitted,14,25,0.56,11
swe-agent:072520:googlefonts__nanoemoji-280,swe-agent,exit_context,30,123,0.24390243902439024,93
swe-agent:072522:googlefonts__nanoemoji-280,swe-agent,submitted,20,31,0.6451612903225806,11
swe-agent:072545:iterative__dvc-2118,swe-agent,submitted,40,43,0.9302325581395349,3
swe-agent:072554:iterative__dvc-2118,swe-agent,early_exit,42,337,0.12462908011869436,295
swe-agent:072557:iterative__dvc-2118,swe-agent,submitted,50,79,0.6329113924050633,29
swe-agent:072561:iterative__dvc-2612,swe-agent,submitted,38,63,0.6031746031746031,25
swe-agent:072570:iterative__dvc-2612,swe-agent,submitted,64,73,0.8767123287671232,9
swe-agent:072588:iterative__dvc-3895,swe-agent,exit_context,54,79,0.6835443037974683,25
swe-agent:072599:iterative__dvc-3895,swe-agent,submitted (exit_context),48,95,0.5052631578947369,47
swe-agent:072601:iterative__dvc-3895,swe-agent,submitted,14,17,0.8235294117647058,3
swe-agent:072607:iterative__dvc-3895,swe-agent,submitted,16,19,0.8421052631578947,3
swe-agent:072619:iterative__dvc-3895,swe-agent,submitted,22,43,0.5116279069767442,21
swe-agent:072622:iterative__dvc-4890,swe-agent,submitted (exit_context),42,81,0.5185185185185185,39
swe-agent:072636:iterative__dvc-5335,swe-agent,submitted,24,45,0.5333333333333333,21
swe-agent:072639:iterative__dvc-5335,swe-agent,early_exit,18,163,0.11042944785276074,145
swe-agent:072659:iterative__dvc-5907,swe-agent,exit_context,18,167,0.10778443113772455,149
swe-agent:072662:iterative__dvc-5907,swe-agent,exit_context,18,579,0.031088082901554404,561
swe-agent:072663:iterative__dvc-5907,swe-agent,exit_context,10,97,0.10309278350515463,87
swe-agent:072665:iterative__dvc-5907,swe-agent,submitted (exit_context),32,37,0.8648648648648649,5
swe-agent:072676:iterative__dvc-6954,swe-agent,submitted,56,103,0.5436893203883495,47
swe-agent:072692:iterative__dvc-6954,swe-agent,submitted,26,109,0.23853211009174313,83
swe-agent:072701:iterative__dvc-6954,swe-agent,submitted (exit_context),38,115,0.33043478260869563,77
swe-agent:072703:iterative__dvc-6954,swe-agent,submitted (exit_context),60,99,0.6060606060606061,39
swe-agent:072713:iterative__dvc-7441,swe-agent,exit_context,36,55,0.6545454545454545,19
swe-agent:072718:iterative__dvc-7441,swe-agent,submitted (exit_context),38,65,0.5846153846153846,27
swe-agent:072737:iterative__dvc-7441,swe-agent,exit_context,32,51,0.6274509803921569,19
swe-agent:072738:iterative__dvc-7441,swe-agent,exit_context,16,57,0.2807017543859649,41
swe-agent:072741:iterative__dvc-7441,swe-agent,exit_context,20,53,0.37735849056603776,33
swe-agent:072742:iterative__dvc-7441,swe-agent,submitted (exit_context),28,107,0.2616822429906542,79
swe-agent:072744:iterative__dvc-7441,swe-agent,submitted (exit_context),44,61,0.7213114754098361,17
swe-agent:072762:iterative__dvc-7441,swe-agent,exit_context,12,41,0.2926829268292683,29
swe-agent:072764:iterative__dvc-7441,swe-agent,exit_context,22,49,0.4489795918367347,27
swe-agent:072765:iterative__dvc-7441,swe-agent,submitted (exit_context),20,85,0.23529411764705882,65
swe-agent:072769:iterative__dvc-7441,swe-agent,exit_context,28,63,0.4444444444444444,35
swe-agent:072772:iterative__dvc-7441,swe-agent,exit_context,30,45,0.6666666666666666,15
swe-agent:072778:iterative__dvc-8152,swe-agent,submitted (exit_context),22,95,0.23157894736842105,73
swe-agent:072780:iterative__dvc-8152,swe-agent,exit_context,18,157,0.11464968152866242,139
swe-agent:072781:iterative__dvc-8152,swe-agent,early_exit,14,253,0.05533596837944664,239
swe-agent:072782:iterative__dvc-8152,swe-agent,exit_context,18,157,0.11464968152866242,139
swe-agent:072784:iterative__dvc-8152,swe-agent,exit_context,18,157,0.11464968152866242,139
swe-agent:072789:iterative__dvc-8152,swe-agent,exit_context,14,111,0.12612612612612611,97
swe-agent:072790:iterative__dvc-8152,swe-agent,exit_context,14,119,0.11764705882352941,105
swe-agent:072801:johnthagen__cppcheck-junit-6,swe-agent,submitted (exit_context),20,309,0.06472491909385113,289
swe-agent:072802:johnthagen__cppcheck-junit-6,swe-agent,submitted,14,17,0.8235294117647058,3
swe-agent:072823:johnthagen__cppcheck-junit-6,swe-agent,submitted (exit_context),40,101,0.39603960396039606,61
swe-agent:072832:johnthagen__cppcheck-junit-6,swe-agent,submitted,26,33,0.7878787878787878,7
swe-agent:072858:marshmallow-code__webargs-832,swe-agent,submitted,8,31,0.25806451612903225,23
swe-agent:072881:matthewwithanm__python-markdownify-34,swe-agent,submitted (exit_context),44,83,0.5301204819277109,39
swe-agent:072888:matthewwithanm__python-markdownify-34,swe-agent,submitted (exit_context),56,65,0.8615384615384616,9
swe-agent:072909:nhoad__flake8-unused-arguments-25,swe-agent,submitted (exit_context),20,39,0.5128205128205128,19
swe-agent:072920:nickw444__nessclient-29,swe-agent,submitted (exit_context),40,89,0.449438202247191,49
swe-agent:072928:numpy__numpydoc-283,swe-agent,submitted (exit_context),26,87,0.2988505747126437,61
swe-agent:072933:numpy__numpydoc-283,swe-agent,submitted (exit_context),28,59,0.4745762711864407,31
swe-agent:072973:numpy__numpydoc-283,swe-agent,submitted,24,47,0.5106382978723404,23
swe-agent:073020:oduwsdl__MementoEmbed-137,swe-agent,submitted (exit_context),38,55,0.6909090909090909,17
swe-agent:073053:oduwsdl__MementoEmbed-137,swe-agent,submitted (exit_context),42,83,0.5060240963855421,41
swe-agent:073074:peopledoc__vault-cli-111,swe-agent,submitted (exit_context),76,87,0.8735632183908046,11
swe-agent:073079:peopledoc__vault-cli-111,swe-agent,submitted (exit_context),46,125,0.368,79
swe-agent:073085:peopledoc__vault-cli-111,swe-agent,submitted (exit_context),32,139,0.2302158273381295,107
swe-agent:073087:peopledoc__vault-cli-111,swe-agent,submitted,32,35,0.9142857142857143,3
swe-agent:073088:peopledoc__vault-cli-111,swe-agent,submitted (exit_context),34,49,0.6938775510204082,15
swe-agent:073091:peopledoc__vault-cli-111,swe-agent,submitted (exit_context),34,103,0.3300970873786408,69
swe-agent:073095:peopledoc__vault-cli-111,swe-agent,submitted (exit_context),78,95,0.8210526315789474,17
swe-agent:073096:peopledoc__vault-cli-111,swe-agent,exit_context,22,53,0.41509433962264153,31
swe-agent:073105:peopledoc__vault-cli-111,swe-agent,submitted (exit_context),72,99,0.7272727272727273,27
swe-agent:073109:peopledoc__vault-cli-111,swe-agent,submitted (exit_context),34,103,0.3300970873786408,69
swe-agent:073122:peopledoc__vault-cli-111,swe-agent,submitted (exit_context),34,55,0.6181818181818182,21
swe-agent:073126:peopledoc__vault-cli-111,swe-agent,submitted (exit_context),58,95,0.6105263157894737,37
swe-agent:073133:peopledoc__vault-cli-111,swe-agent,submitted (exit_context),46,81,0.5679012345679012,35
swe-agent:073165:pimutils__khal-1074,swe-agent,submitted (exit_context),58,79,0.7341772151898734,21
swe-agent:073176:pimutils__khal-1074,swe-agent,submitted (exit_context),52,281,0.18505338078291814,229
swe-agent:073186:pimutils__khal-1074,swe-agent,submitted (exit_context),46,73,0.6301369863013698,27
swe-agent:073189:pimutils__khal-1074,swe-agent,submitted (exit_context),46,363,0.12672176308539945,317
swe-agent:073202:pimutils__khal-1074,swe-agent,exit_context,22,23,0.9565217391304348,1
swe-agent:073208:pimutils__khal-1074,swe-agent,exit_context,34,71,0.4788732394366197,37
swe-agent:073227:pri22296__beautifultable-111,swe-agent,submitted (exit_context),30,91,0.32967032967032966,61
swe-agent:073237:pri22296__beautifultable-111,swe-agent,submitted (exit_context),64,65,0.9846153846153847,1
swe-agent:073245:pri22296__beautifultable-111,swe-agent,submitted (exit_context),44,83,0.5301204819277109,39
swe-agent:073328:pydantic__pydantic-1148,swe-agent,submitted,28,47,0.5957446808510638,19
swe-agent:073329:pydantic__pydantic-1148,swe-agent,submitted (exit_context),18,61,0.29508196721311475,43
swe-agent:073344:pydantic__pydantic-1148,swe-agent,submitted,28,49,0.5714285714285714,21
swe-agent:073345:pydantic__pydantic-1148,swe-agent,submitted (exit_context),26,83,0.3132530120481928,57
swe-agent:073348:pydantic__pydantic-1148,swe-agent,submitted,16,33,0.48484848484848486,17
swe-agent:073356:pydantic__pydantic-1148,swe-agent,submitted,26,49,0.5306122448979592,23
swe-agent:073372:pydantic__pydantic-2566,swe-agent,submitted (exit_context),64,93,0.6881720430107527,29
swe-agent:073375:pydantic__pydantic-2566,swe-agent,submitted,28,79,0.35443037974683544,51
swe-agent:073377:pydantic__pydantic-2566,swe-agent,submitted (exit_context),20,177,0.11299435028248588,157
swe-agent:073388:pydantic__pydantic-2566,swe-agent,submitted (exit_context),66,79,0.8354430379746836,13
swe-agent:073399:pypa__setuptools_scm-269,swe-agent,submitted (exit_context),18,475,0.037894736842105266,457
swe-agent:073410:python-tap__tappy-92,swe-agent,submitted (exit_context),36,45,0.8,9
swe-agent:073418:python-tap__tappy-92,swe-agent,early_exit,20,21,0.9523809523809523,1
swe-agent:073425:python-tap__tappy-92,swe-agent,submitted (exit_context),42,73,0.5753424657534246,31
swe-agent:073432:python-tap__tappy-92,swe-agent,exit_context,20,79,0.25316455696202533,59
swe-agent:073434:python-tap__tappy-92,swe-agent,submitted (exit_context),24,61,0.39344262295081966,37
swe-agent:073440:python-tap__tappy-92,swe-agent,early_exit,48,51,0.9411764705882353,3
swe-agent:073442:python-tap__tappy-92,swe-agent,exit_context,22,49,0.4489795918367347,27
swe-agent:073467:python-tap__tappy-92,swe-agent,submitted (exit_context),26,107,0.24299065420560748,81
swe-agent:073468:python-tap__tappy-92,swe-agent,early_exit,52,147,0.35374149659863946,95
swe-agent:073479:qiboteam__qibolab-603,swe-agent,submitted (exit_context),76,111,0.6846846846846847,35
swe-agent:073491:reata__sqllineage-60,swe-agent,submitted (exit_context),26,373,0.06970509383378017,347
swe-agent:073498:reata__sqllineage-60,swe-agent,submitted,40,65,0.6153846153846154,25
swe-agent:073502:reata__sqllineage-90,swe-agent,submitted (exit_context),34,47,0.723404255319149,13
swe-agent:073503:reata__sqllineage-90,swe-agent,submitted,20,39,0.5128205128205128,19
swe-agent:073509:reata__sqllineage-90,swe-agent,submitted (exit_context),38,67,0.5671641791044776,29
swe-agent:073512:reata__sqllineage-90,swe-agent,submitted (exit_context),22,55,0.4,33
swe-agent:073522:reata__sqllineage-90,swe-agent,submitted (exit_context),26,51,0.5098039215686274,25
swe-agent:073524:reata__sqllineage-90,swe-agent,submitted (exit_context),54,67,0.8059701492537313,13
swe-agent:073532:reata__sqllineage-90,swe-agent,submitted (exit_context),54,75,0.72,21
swe-agent:073533:reata__sqllineage-90,swe-agent,submitted,30,43,0.6976744186046512,13
swe-agent:073567:rigetti__pyquil-1756,swe-agent,submitted (exit_context),78,95,0.8210526315789474,17
swe-agent:073575:rigetti__pyquil-1756,swe-agent,submitted (exit_context),72,73,0.9863013698630136,1
