run_id,run_dir,run_status,final_success,eligible_for_l_gate,agent_workspace_retained,run_validation_passed,leakage_passed,leakage_hit_count,row_usable_for_claims,clean_repo_bytes,clean_repo_bytes_provenance,initial_workspace_bytes,initial_workspace_bytes_provenance,final_workspace_bytes,final_workspace_bytes_provenance,unchanged_initial_bytes,unchanged_initial_bytes_provenance,modified_file_bytes,modified_file_bytes_provenance,new_file_bytes,new_file_bytes_provenance,deleted_file_bytes,deleted_file_bytes_provenance,final_diff_bytes,final_diff_bytes_provenance,touched_file_bytes,touched_file_bytes_provenance,read_file_bytes,read_file_bytes_provenance,tool_output_bytes,tool_output_bytes_provenance,test_log_bytes,test_log_bytes_provenance,build_artifact_bytes,build_artifact_bytes_provenance,dependency_cache_bytes,dependency_cache_bytes_provenance,retrieved_document_bytes,retrieved_document_bytes_provenance,workspace_total_bytes,workspace_total_bytes_provenance,hidden_or_protected_bytes,hidden_or_protected_bytes_provenance,skipped_symlink_count,setup_command_count,lockfile_count,final_diff_semantics
attention-mil__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v9/attention-mil__gpt54mini,completed_success,True,True,True,,True,0,True,0,missing,0,missing,7808,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,3841,trace_derived_touched_file_upper_bound,0,missing_without_initial_workspace_manifest,0,measured,3841,trace_derived,7808,trace_derived,11476,lower_bound_transcript_snippet_bytes,5317,measured,0,measured,0,measured,0,measured,7808,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
blind-maze-explorer-algorithm__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v9/blind-maze-explorer-algorithm__gpt54,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,3040,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,3040,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
blind-maze-explorer-algorithm__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v9/blind-maze-explorer-algorithm__gpt54mini,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,3040,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,3040,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
broken-python__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v9/broken-python__gpt54,completed_success,True,True,True,,True,0,True,0,missing,0,missing,117,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,117,trace_derived,10029,lower_bound_transcript_snippet_bytes,2633,measured,0,measured,0,measured,0,measured,117,measured,0,measured,0,1,0,patch_file_bytes_not_touched_file_payload
broken-python__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v9/broken-python__gpt54mini,completed_success,True,True,True,,True,0,True,0,missing,0,missing,117,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,117,trace_derived,3397,lower_bound_transcript_snippet_bytes,2745,measured,0,measured,0,measured,0,measured,117,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
classifier-debug__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v9/classifier-debug__gpt54,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,11004,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,11004,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
classifier-debug__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v9/classifier-debug__gpt54mini,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,11004,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,11004,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
count-dataset-tokens__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v9/count-dataset-tokens__gpt54,completed_failure,False,True,True,,True,0,True,0,missing,0,missing,380,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,380,trace_derived,9494,lower_bound_transcript_snippet_bytes,10401,measured,0,measured,0,measured,0,measured,380,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
count-dataset-tokens__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v9/count-dataset-tokens__gpt54mini,completed_failure,False,True,True,,True,0,True,0,missing,0,missing,389,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,9,trace_derived_touched_file_upper_bound,0,missing_without_initial_workspace_manifest,0,measured,9,trace_derived,389,trace_derived,840,lower_bound_transcript_snippet_bytes,9284,measured,0,measured,0,measured,0,measured,389,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
csv-to-parquet__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v9/csv-to-parquet__gpt54,completed_failure,False,True,True,,True,0,True,0,missing,0,missing,338,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,237,trace_derived,1010,lower_bound_transcript_snippet_bytes,14994,measured,0,measured,0,measured,202,measured,338,measured,0,measured,0,1,0,patch_file_bytes_not_touched_file_payload
csv-to-parquet__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v9/csv-to-parquet__gpt54mini,completed_failure,False,True,True,,True,0,True,0,missing,0,missing,338,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,237,trace_derived,692,lower_bound_transcript_snippet_bytes,14993,measured,0,measured,0,measured,202,measured,338,measured,0,measured,0,1,0,patch_file_bytes_not_touched_file_payload
extract-safely__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v9/extract-safely__gpt54,completed_success,True,True,True,,True,0,True,0,missing,0,missing,115353778,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,113,trace_derived,646,lower_bound_transcript_snippet_bytes,2655,measured,0,measured,0,measured,0,measured,115353778,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
extract-safely__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v9/extract-safely__gpt54mini,completed_success,True,True,True,,True,0,True,0,missing,0,missing,115353778,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,113,trace_derived,899,lower_bound_transcript_snippet_bytes,3606,measured,0,measured,0,measured,0,measured,115353778,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
fix-permissions__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v9/fix-permissions__gpt54,completed_success,True,True,True,,True,0,True,0,missing,0,missing,198,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,198,trace_derived,1755,lower_bound_transcript_snippet_bytes,12308,measured,0,measured,0,measured,0,measured,198,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
fix-permissions__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v9/fix-permissions__gpt54mini,completed_success,True,True,True,,True,0,True,0,missing,0,missing,198,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,198,trace_derived,630,lower_bound_transcript_snippet_bytes,12308,measured,0,measured,0,measured,0,measured,198,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
grid-pattern-transform__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v9/grid-pattern-transform__gpt54,completed_success,True,True,True,,True,0,True,0,missing,0,missing,2595,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,597,trace_derived_touched_file_upper_bound,0,missing_without_initial_workspace_manifest,0,measured,597,trace_derived,1660,trace_derived,2381,lower_bound_transcript_snippet_bytes,8997,measured,935,measured,0,measured,0,measured,2595,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
grid-pattern-transform__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v9/grid-pattern-transform__gpt54mini,completed_failure,False,True,True,,True,0,True,0,missing,0,missing,1797,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,270,trace_derived_touched_file_upper_bound,0,missing_without_initial_workspace_manifest,0,measured,270,trace_derived,1333,trace_derived,1746,lower_bound_transcript_snippet_bytes,14295,measured,464,measured,0,measured,0,measured,1797,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
nginx-request-logging__gpt54,runs/terminal_bench_real_pilot_gpt54_vs_mini_v9/nginx-request-logging__gpt54,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,1738,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,1738,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
nginx-request-logging__gpt54mini,runs/terminal_bench_real_pilot_gpt54_vs_mini_v9/nginx-request-logging__gpt54mini,environment_setup_failure,,False,True,,True,0,True,0,missing,0,missing,1738,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,1738,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
attention-mil__or-gpt54,runs/terminal_bench_v10_openrouter_l1/attention-mil__or-gpt54,completed_failure,False,True,True,,True,0,True,0,missing,0,missing,21746,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,7061,trace_derived_touched_file_upper_bound,0,missing_without_initial_workspace_manifest,0,measured,7061,trace_derived,11028,trace_derived,15523,lower_bound_transcript_snippet_bytes,30469,measured,10718,measured,0,measured,0,measured,21746,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
attention-mil__or-gpt54mini,runs/terminal_bench_v10_openrouter_l1/attention-mil__or-gpt54mini,completed_failure,False,True,True,,True,0,True,0,missing,0,missing,6895,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,0,missing,0,missing,30469,measured,0,measured,0,measured,0,measured,6895,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
broken-python__or-gpt54,runs/terminal_bench_v10_openrouter_l1/broken-python__or-gpt54,completed_success,True,True,True,,True,0,True,0,missing,0,missing,117,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,117,trace_derived,4737,lower_bound_transcript_snippet_bytes,2746,measured,0,measured,0,measured,0,measured,117,measured,0,measured,0,1,0,patch_file_bytes_not_touched_file_payload
broken-python__or-gpt54mini,runs/terminal_bench_v10_openrouter_l1/broken-python__or-gpt54mini,completed_failure,False,True,True,,True,0,True,0,missing,0,missing,117,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,117,trace_derived,156,lower_bound_transcript_snippet_bytes,225,measured,0,measured,0,measured,0,measured,117,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
csv-to-parquet__or-gpt54,runs/terminal_bench_v10_openrouter_l1/csv-to-parquet__or-gpt54,completed_failure,False,True,True,,True,0,True,0,missing,0,missing,338,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,0,missing,0,missing,15183,measured,0,measured,0,measured,202,measured,338,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
csv-to-parquet__or-gpt54mini,runs/terminal_bench_v10_openrouter_l1/csv-to-parquet__or-gpt54mini,completed_failure,False,True,True,,True,0,True,0,missing,0,missing,338,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,0,missing,0,missing,15184,measured,0,measured,0,measured,202,measured,338,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
grid-pattern-transform__or-gpt54,runs/terminal_bench_v10_openrouter_l1/grid-pattern-transform__or-gpt54,completed_failure,False,True,True,,True,0,True,0,missing,0,missing,2222,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,488,trace_derived_touched_file_upper_bound,0,missing_without_initial_workspace_manifest,0,measured,488,trace_derived,1551,trace_derived,1931,lower_bound_transcript_snippet_bytes,14295,measured,671,measured,0,measured,0,measured,2222,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
grid-pattern-transform__or-gpt54mini,runs/terminal_bench_v10_openrouter_l1/grid-pattern-transform__or-gpt54mini,completed_failure,False,True,True,,True,0,True,0,missing,0,missing,1814,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,276,trace_derived_touched_file_upper_bound,0,missing_without_initial_workspace_manifest,0,measured,276,trace_derived,1339,trace_derived,1680,lower_bound_transcript_snippet_bytes,14294,measured,475,measured,0,measured,0,measured,1814,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
attention-mil__or-gpt54,runs/terminal_bench_v10_openrouter_l1_preflight/attention-mil__or-gpt54,artifact_incomplete,,False,True,,True,0,True,0,missing,0,missing,6895,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,6895,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
attention-mil__or-gpt54mini,runs/terminal_bench_v10_openrouter_l1_preflight/attention-mil__or-gpt54mini,artifact_incomplete,,False,True,,True,0,True,0,missing,0,missing,6895,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,6895,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
broken-python__or-gpt54,runs/terminal_bench_v10_openrouter_l1_preflight/broken-python__or-gpt54,artifact_incomplete,,False,True,,True,0,True,0,missing,0,missing,117,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,117,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
broken-python__or-gpt54mini,runs/terminal_bench_v10_openrouter_l1_preflight/broken-python__or-gpt54mini,artifact_incomplete,,False,True,,True,0,True,0,missing,0,missing,117,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,117,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
csv-to-parquet__or-gpt54,runs/terminal_bench_v10_openrouter_l1_preflight/csv-to-parquet__or-gpt54,artifact_incomplete,,False,True,,True,0,True,0,missing,0,missing,338,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,202,measured,338,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
csv-to-parquet__or-gpt54mini,runs/terminal_bench_v10_openrouter_l1_preflight/csv-to-parquet__or-gpt54mini,artifact_incomplete,,False,True,,True,0,True,0,missing,0,missing,338,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,202,measured,338,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
grid-pattern-transform__or-gpt54,runs/terminal_bench_v10_openrouter_l1_preflight/grid-pattern-transform__or-gpt54,artifact_incomplete,,False,True,,True,0,True,0,missing,0,missing,1063,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,1063,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
grid-pattern-transform__or-gpt54mini,runs/terminal_bench_v10_openrouter_l1_preflight/grid-pattern-transform__or-gpt54mini,artifact_incomplete,,False,True,,True,0,True,0,missing,0,missing,1063,measured,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing_without_initial_workspace_manifest,0,missing,0,missing,0,missing,0,missing,0,missing,0,measured,0,measured,0,measured,1063,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
attention-mil__gpt54,runs/terminal_bench_v10_prepilot/attention-mil__gpt54,completed_failure,False,True,True,,True,0,True,0,missing,0,missing,6895,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,6895,trace_derived,7332,lower_bound_transcript_snippet_bytes,30469,measured,0,measured,0,measured,0,measured,6895,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
attention-mil__gpt54mini,runs/terminal_bench_v10_prepilot/attention-mil__gpt54mini,completed_success,True,True,True,,True,0,True,0,missing,0,missing,7819,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,3852,trace_derived_touched_file_upper_bound,0,missing_without_initial_workspace_manifest,0,measured,3852,trace_derived,7819,trace_derived,16283,lower_bound_transcript_snippet_bytes,5317,measured,0,measured,0,measured,0,measured,7819,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
broken-python__gpt54,runs/terminal_bench_v10_prepilot/broken-python__gpt54,completed_success,True,True,True,,True,0,True,0,missing,0,missing,117,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,117,trace_derived,10048,lower_bound_transcript_snippet_bytes,2633,measured,0,measured,0,measured,0,measured,117,measured,0,measured,0,2,0,patch_file_bytes_not_touched_file_payload
broken-python__gpt54mini,runs/terminal_bench_v10_prepilot/broken-python__gpt54mini,completed_success,True,True,True,,True,0,True,0,missing,0,missing,117,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,117,trace_derived,3046,lower_bound_transcript_snippet_bytes,2746,measured,0,measured,0,measured,0,measured,117,measured,0,measured,0,2,0,patch_file_bytes_not_touched_file_payload
csv-to-parquet__gpt54,runs/terminal_bench_v10_prepilot/csv-to-parquet__gpt54,completed_failure,False,True,True,,True,0,True,0,missing,0,missing,338,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,237,trace_derived,2875,lower_bound_transcript_snippet_bytes,14994,measured,0,measured,0,measured,202,measured,338,measured,0,measured,0,3,0,patch_file_bytes_not_touched_file_payload
csv-to-parquet__gpt54mini,runs/terminal_bench_v10_prepilot/csv-to-parquet__gpt54mini,completed_failure,False,True,True,,True,0,True,0,missing,0,missing,338,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,237,trace_derived,567,lower_bound_transcript_snippet_bytes,14994,measured,0,measured,0,measured,202,measured,338,measured,0,measured,0,2,0,patch_file_bytes_not_touched_file_payload
grid-pattern-transform__gpt54,runs/terminal_bench_v10_prepilot/grid-pattern-transform__gpt54,completed_failure,False,True,True,,True,0,True,0,missing,0,missing,1794,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,266,trace_derived_touched_file_upper_bound,0,missing_without_initial_workspace_manifest,0,measured,266,trace_derived,1329,trace_derived,1828,lower_bound_transcript_snippet_bytes,14296,measured,465,measured,0,measured,0,measured,1794,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
grid-pattern-transform__gpt54mini,runs/terminal_bench_v10_prepilot/grid-pattern-transform__gpt54mini,completed_failure,False,True,True,,True,0,True,0,missing,0,missing,1761,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,150,trace_derived_touched_file_upper_bound,0,missing_without_initial_workspace_manifest,0,measured,150,trace_derived,1213,trace_derived,1804,lower_bound_transcript_snippet_bytes,16638,measured,548,measured,0,measured,0,measured,1761,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
aimo-airline-departures__gpt54,runs/terminal_bench_v10_targeted/aimo-airline-departures__gpt54,completed_success,True,True,True,,True,0,True,0,missing,0,missing,1976,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,1207,trace_derived_touched_file_upper_bound,0,missing_without_initial_workspace_manifest,0,measured,1207,trace_derived,1974,trace_derived,3438,lower_bound_transcript_snippet_bytes,6302,measured,0,measured,0,measured,0,measured,1976,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
aimo-airline-departures__gpt54mini,runs/terminal_bench_v10_targeted/aimo-airline-departures__gpt54mini,completed_success,True,True,True,,True,0,True,0,missing,0,missing,883,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,114,trace_derived_touched_file_upper_bound,0,missing_without_initial_workspace_manifest,0,measured,114,trace_derived,881,trace_derived,1635,lower_bound_transcript_snippet_bytes,6302,measured,0,measured,0,measured,0,measured,883,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
attention-mil__gpt54,runs/terminal_bench_v10_targeted/attention-mil__gpt54,completed_failure,False,True,True,,True,0,True,0,missing,0,missing,6895,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,6895,trace_derived,7332,lower_bound_transcript_snippet_bytes,30469,measured,0,measured,0,measured,0,measured,6895,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
attention-mil__gpt54mini,runs/terminal_bench_v10_targeted/attention-mil__gpt54mini,completed_success,True,True,True,,True,0,True,0,missing,0,missing,7554,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,3587,trace_derived_touched_file_upper_bound,0,missing_without_initial_workspace_manifest,0,measured,3587,trace_derived,7554,trace_derived,11426,lower_bound_transcript_snippet_bytes,5317,measured,0,measured,0,measured,0,measured,7554,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
broken-python__gpt54,runs/terminal_bench_v10_targeted/broken-python__gpt54,completed_success,True,True,True,,True,0,True,0,missing,0,missing,117,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,117,trace_derived,7528,lower_bound_transcript_snippet_bytes,2746,measured,0,measured,0,measured,0,measured,117,measured,0,measured,0,1,0,patch_file_bytes_not_touched_file_payload
broken-python__gpt54mini,runs/terminal_bench_v10_targeted/broken-python__gpt54mini,completed_success,True,True,True,,True,0,True,0,missing,0,missing,117,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,117,trace_derived,6601,lower_bound_transcript_snippet_bytes,2746,measured,0,measured,0,measured,0,measured,117,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
create-bucket__gpt54,runs/terminal_bench_v10_targeted/create-bucket__gpt54,completed_failure,False,True,True,,True,0,True,0,missing,0,missing,1802,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,1041,trace_derived_touched_file_upper_bound,0,missing_without_initial_workspace_manifest,0,measured,1041,trace_derived,1136,trace_derived,6934,lower_bound_transcript_snippet_bytes,31942,measured,0,measured,0,measured,230,measured,1802,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
create-bucket__gpt54mini,runs/terminal_bench_v10_targeted/create-bucket__gpt54mini,completed_failure,False,True,True,,True,0,True,0,missing,0,missing,95,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,95,trace_derived,1239,lower_bound_transcript_snippet_bytes,31942,measured,0,measured,0,measured,0,measured,95,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
csv-to-parquet__gpt54,runs/terminal_bench_v10_targeted/csv-to-parquet__gpt54,completed_failure,False,True,True,,True,0,True,0,missing,0,missing,338,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,237,trace_derived,1153,lower_bound_transcript_snippet_bytes,14994,measured,0,measured,0,measured,202,measured,338,measured,0,measured,0,1,0,patch_file_bytes_not_touched_file_payload
csv-to-parquet__gpt54mini,runs/terminal_bench_v10_targeted/csv-to-parquet__gpt54mini,completed_failure,False,True,True,,True,0,True,0,missing,0,missing,338,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,237,trace_derived,1192,lower_bound_transcript_snippet_bytes,14994,measured,0,measured,0,measured,202,measured,338,measured,0,measured,0,1,0,patch_file_bytes_not_touched_file_payload
extract-safely__gpt54,runs/terminal_bench_v10_targeted/extract-safely__gpt54,completed_success,True,True,True,,True,0,True,0,missing,0,missing,115353778,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,113,trace_derived,542,lower_bound_transcript_snippet_bytes,2658,measured,0,measured,0,measured,0,measured,115353778,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
extract-safely__gpt54mini,runs/terminal_bench_v10_targeted/extract-safely__gpt54mini,completed_failure,False,True,True,,True,0,True,0,missing,0,missing,115353762,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,113,trace_derived,430,lower_bound_transcript_snippet_bytes,3866,measured,0,measured,0,measured,0,measured,115353762,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
fix-permissions__gpt54,runs/terminal_bench_v10_targeted/fix-permissions__gpt54,completed_success,True,True,True,,True,0,True,0,missing,0,missing,202,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,53,trace_derived_touched_file_upper_bound,0,missing_without_initial_workspace_manifest,0,measured,53,trace_derived,202,trace_derived,1360,lower_bound_transcript_snippet_bytes,12308,measured,0,measured,0,measured,0,measured,202,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
fix-permissions__gpt54mini,runs/terminal_bench_v10_targeted/fix-permissions__gpt54mini,completed_success,True,True,True,,True,0,True,0,missing,0,missing,198,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,0,missing,0,missing_without_initial_workspace_manifest,0,measured,0,missing,198,trace_derived,601,lower_bound_transcript_snippet_bytes,12308,measured,0,measured,0,measured,0,measured,198,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
grid-pattern-transform__gpt54,runs/terminal_bench_v10_targeted/grid-pattern-transform__gpt54,completed_success,True,True,True,,True,0,True,0,missing,0,missing,2569,measured,0,missing_without_initial_workspace_manifest,0,patch_file_bytes,484,trace_derived_touched_file_upper_bound,0,missing_without_initial_workspace_manifest,0,measured,484,trace_derived,1547,trace_derived,2060,lower_bound_transcript_snippet_bytes,8997,measured,1022,measured,0,measured,0,measured,2569,measured,0,measured,0,0,0,patch_file_bytes_not_touched_file_payload
